,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
178,100.0,521.5,12,12,1.0,0.6831300510639732,0.0
179,116.34716981132075,712.1698113207547,265,449,0.32004830917874394,0.9598060244758397,-1.1769072215304668
180,111.48235294117647,805.3470588235294,170,290,0.3695652173913043,0.879955334471823,-2.260505416635538
181,110.2394366197183,1005.4014084507043,142,200,0.4913494809688581,0.6960857958311709,-2.3943941539460685
182,102.0,2312.8571428571427,21,22,0.84,0.5443145459415236,-0.679851496786075
183,103.5,330.5,14,14,0.875,0.6708203932499369,-0.7853981633974483
184,107.3076923076923,1486.6307692307691,65,92,0.4513888888888889,0.9064172550349942,-2.358000999299393
185,104.76666666666667,2417.5333333333333,30,31,0.8333333333333334,0.48780831528160956,-0.8340454476134057
186,110.91818181818182,598.3727272727273,220,316,0.40441176470588236,0.9639262459543694,-2.8077921985756964
187,106.05714285714286,791.8571428571429,35,43,0.6363636363636364,0.9502026960687859,-0.15853190158089303
189,107.80645161290323,2351.7419354838707,31,33,0.8611111111111112,0.9156772792298927,-1.5062021981126716
190,107.0,977.1428571428571,21,22,0.84,0.5443145459415236,-2.461741156803718
191,108.62903225806451,2587.1451612903224,62,67,0.775,0.7150821702661184,-2.910308708516096
192,106.77777777777777,2734.3333333333335,27,28,0.9,0.6777710871919358,-2.8575402873525793
193,108.0,777.0,15,15,1.0,0.816496580927726,-1.5707963267948966
195,111.71698113207547,1058.0,53,66,0.5353535353535354,0.911970102086975,-2.540055455434907
196,110.5,1542.5,24,28,0.75,0.9341112267320858,-1.3545924390096276
198,110.36666666666666,2950.366666666667,30,30,0.8333333333333334,0.4509717590117594,-2.356194490192344
199,109.5,2979.5,14,14,0.875,0.6708203932499369,-0.7853981633974483
200,111.88571428571429,1377.5142857142857,35,37,0.8333333333333334,0.7410916166526852,-1.0489029874467652
201,143.5601092896175,1708.795081967213,1830,2027,0.6963470319634704,0.8937420044099369,-1.3747734591538
202,111.0,1775.0,15,15,1.0,0.816496580927726,-1.5707963267948966
203,120.08783783783784,2743.25,148,208,0.4805194805194805,0.9034997748232474,-2.112317227830704
204,112.51724137931035,2794.2241379310344,58,66,0.7532467532467533,0.8056169827108425,-0.18725965605026285
205,114.56435643564356,677.3663366336634,101,118,0.7062937062937062,0.5691264700140105,-2.875026656940803
206,113.05128205128206,991.4358974358975,39,40,0.9285714285714286,0.6159203754645357,-1.1905170503482168
207,114.73913043478261,1252.391304347826,46,51,0.696969696969697,0.9004870203202472,-1.309287170926187
209,113.78378378378379,632.1891891891892,37,40,0.7551020408163265,0.5220237067879346,-0.8506122526782639
211,119.09756097560975,788.170731707317,123,136,0.5857142857142857,0.8479811232765889,-0.8378841330413924
212,116.0,1555.0,33,37,0.7333333333333333,0.9119228339860663,-1.235224409076892
213,114.60714285714286,1603.392857142857,28,30,0.7777777777777778,0.7826583626040883,-0.7853981633974482
216,151.11619396157366,550.6633119853614,1093,2237,0.2756620428751576,0.9384101649370691,-2.4989697131454807
217,116.10526315789474,1209.421052631579,19,19,0.95,0.6322808964466017,-1.3470363392163116
218,126.05902777777777,2533.6458333333335,288,428,0.43636363636363634,0.8341041172647599,-2.7898416631739127
