,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
360,1681.5520833333333,1116.0208333333333,96,106,0.7272727272727273,0.7110286970669417,-1.0988206879972258
361,1679.0,0.8461538461538461,13,13,0.8666666666666667,0.8064425896179158,-1.5707963267948966
362,1692.3730272596842,743.4268292682926,1394,1614,0.6701923076923076,0.953018754989345,-0.028597051283809183
363,1684.68,579.44,25,26,0.8333333333333334,0.545530395430319,-2.9443669883986816
364,1690.0,583.5,18,18,1.0,0.8783100656536799,0.0
365,1696.970297029703,785.6930693069307,101,106,0.7651515151515151,0.6446494803643208,-2.0864369107272895
366,1696.75,1121.8235294117646,68,71,0.7727272727272727,0.7774344354295574,-0.45509868801846154
367,1703.0,809.0816326530612,49,51,0.875,0.4701369310790871,-3.0182978454778766
368,1742.6837606837607,1182.5897435897436,117,127,0.73125,0.7842213928911608,-0.11504281220095436
369,1750.0,1192.0,23,23,0.92,0.5656854249492381,-2.356194490192345
370,1771.3342939481267,1520.913544668588,347,406,0.7038539553752535,0.8413939525973403,-2.860530850851646
371,1767.648,1548.672,125,133,0.78125,0.7992629348157009,-2.984730352713184
372,1773.7307692307693,52.65384615384615,26,28,0.8125,0.9143742336906147,-2.986574403472849
375,1789.85,1759.2,240,280,0.6349206349206349,0.6954741437312506,-2.846784806046733
376,1788.6875,449.21875,32,35,0.8,0.9481394455070512,-1.4694591405856634
378,1797.0,1514.5,12,12,1.0,0.6831300510639732,0.0
379,1799.0,1822.0,15,15,1.0,0.816496580927726,0.0
380,1802.0,1515.5,12,12,1.0,0.6831300510639732,0.0
381,1803.576923076923,1533.8461538461538,26,27,0.8666666666666667,0.7214486867002435,-1.1811032209041392
382,1803.0,1557.5,12,12,1.0,0.6831300510639732,0.0
383,1819.9180327868853,1715.1147540983607,61,67,0.7922077922077922,0.8433489901419113,-2.8723708056813617
384,1838.1044776119404,1690.4776119402984,67,78,0.638095238095238,0.9517382417039005,-0.22823414108697282
385,1847.5,1788.5,14,14,0.875,0.6708203932499369,-2.356194490192345
386,1849.6,867.35,20,21,0.8333333333333334,0.8361177990329031,-1.289467884445552
