,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
273,1345.9830508474577,4214.380585516179,649,765,0.6496496496496497,0.7999791225588669,-1.3220051374658988
274,1340.4764705882353,2405.5882352941176,170,219,0.47619047619047616,0.8862142224292766,-0.9867072221588332
276,1337.8947368421052,2388.1052631578946,38,40,0.7916666666666666,0.8056161416777009,-1.1703258502314142
277,1362.914155770324,4482.234223990904,3518,3706,0.6958069620253164,0.7737014565714755,-2.7001759243424437
278,1344.1014492753623,4007.6376811594205,69,83,0.6764705882352942,0.952264163819494,-1.5039108840850126
279,1342.121951219512,4976.292682926829,41,44,0.82,0.9044581564493609,-1.3934467312435637
281,1341.4,2431.4,15,15,0.9375,0.4898979485566357,-0.7853981633974483
282,1348.5925925925926,2364.185185185185,81,89,0.675,0.8301776084244648,-0.9709388977058142
283,1348.611111111111,4313.759259259259,54,58,0.8307692307692308,0.9444559515934104,-1.6635115237488385
284,1394.0833333333333,3994.482843137255,408,1053,0.15483870967741936,0.9856480955498954,-1.9038119048263553
287,1364.4,4303.4,15,15,0.9375,0.4898979485566357,-0.7853981633974483
288,1370.361111111111,2306.037037037037,108,117,0.6923076923076923,0.679617172320153,-0.9447393569557996
289,1367.4,2411.6,15,15,0.9375,0.4898979485566355,-0.785398163397448
290,1377.8648648648648,2364.324324324324,185,205,0.7007575757575758,0.9064216599559184,-1.4069435437822202
291,1376.0434782608695,4118.510869565217,92,115,0.30666666666666664,0.9829816361219421,-0.9695548705576067
292,1372.1489361702127,2373.8297872340427,47,51,0.746031746031746,0.7540753924289205,-1.0346188601087267
293,1369.5,5120.5,14,14,0.875,0.6708203932499369,-2.356194490192345
294,1372.111111111111,2281.0,27,30,0.7714285714285715,0.8303699886990205,-1.8247830241987884
296,1374.2857142857142,2339.714285714286,21,22,0.875,0.8146907709715229,-0.1928404875846319
297,1379.0804597701149,2396.1609195402298,87,100,0.6692307692307692,0.6383223437466149,-1.6991104145394678
298,1375.3333333333333,2406.777777777778,27,28,0.9,0.6777710871919358,-1.8548486930321102
303,1381.2142857142858,2252.1071428571427,28,30,0.8,0.8124350150764709,-2.7621180005741284
304,1383.142857142857,2259.0,21,22,0.84,0.5443145459415236,-2.2506478235809717
305,1388.612334801762,2300.713656387665,227,297,0.4892241379310345,0.9375410716273556,-2.841331603958716
306,1387.981308411215,4579.943925233645,107,117,0.7430555555555556,0.4514300889591887,-2.8226796270630437
307,1384.5454545454545,4606.909090909091,33,34,0.9166666666666666,0.9044412582252231,-0.10217749755997496
308,1388.7972972972973,2341.608108108108,74,80,0.7474747474747475,0.6500033501672008,-1.0335096294331105
310,1390.5,2264.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
311,1391.0833333333333,2565.9166666666665,24,24,0.96,0.40824829046386313,-0.785398163397449
312,1394.2888888888888,2283.4444444444443,45,53,0.625,0.8533116698836042,-2.099348952081709
313,1392.3157894736842,2557.7105263157896,38,39,0.9047619047619048,0.5846119348149769,-2.652187519407013
314,1395.075,2549.325,40,43,0.8163265306122449,0.656606099659076,-2.288988904438421
316,1397.5433070866143,2401.251968503937,127,133,0.79375,0.8258489613973226,-2.867604082708972
317,1422.9679487179487,2356.096153846154,1560,2135,0.5,0.8180270338582819,-2.10207149329884
318,1405.842105263158,5439.131578947368,38,41,0.8444444444444444,0.8564376172079986,-3.0351831993927507
319,1419.1948998178507,4517.976320582878,549,742,0.538235294117647,0.815064912325507,-2.4754229476965652
320,1410.5,4469.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
321,1416.5,4219.636363636364,22,22,0.9166666666666666,0.7507571935295483,-1.5707963267948966
322,1422.2592592592594,2248.814814814815,27,30,0.7714285714285715,0.830414617266753,-0.42023027938555924
323,1422.53125,4268.65625,32,33,0.8888888888888888,0.46990108699204863,-0.9037708215166913
324,1427.3805309734514,2326.8407079646017,113,131,0.5406698564593302,0.9237738528449684,-2.6857546148134284
327,1430.6363636363637,2252.131313131313,99,114,0.7071428571428572,0.6941588984140245,-1.4728168171806673
329,1436.9512195121952,4471.890243902439,82,98,0.5857142857142857,0.8525375226226655,-1.2005733710476494
330,1436.0588235294117,2375.4117647058824,17,18,0.85,0.759283494666158,-1.1361789240619653
332,1438.9464285714287,4485.446428571428,56,66,0.717948717948718,0.9062388324632431,-0.02304774765075135
333,1447.8139534883721,3967.5503875968993,129,186,0.3161764705882353,0.9714026071632311,-2.1968942939980103
334,1440.0,4223.5,12,12,1.0,0.6831300510639732,0.0
335,1441.875,4601.75,24,25,0.8571428571428571,0.8542098878092421,-1.4896451341495456
336,1442.0,2251.3333333333335,18,18,0.9,0.6123724356957945,-1.5707963267948966
337,1443.6296296296296,4587.462962962963,54,63,0.675,0.6951230482996624,-0.04554691940549005
338,1444.9545454545455,4205.909090909091,22,23,0.88,0.641707776881674,-2.279108405263506
340,1450.0487804878048,2479.2195121951218,41,44,0.7321428571428571,0.7241027812793532,-0.5084423156576372
341,1454.6818181818182,2257.8863636363635,44,48,0.8,0.9058668491316036,-1.5006300085708864
342,1453.5,2334.866666666667,30,33,0.75,0.8876230020568996,-1.8940937716100625
344,1454.9166666666667,2529.9166666666665,24,24,0.96,0.40824829046386285,-0.7853981633974483
345,1460.65,3463.83125,320,355,0.7111111111111111,0.9009049057286244,-0.10973185800089524
346,1455.5,4436.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
347,1457.2857142857142,2535.285714285714,21,22,0.84,0.6613000712661082,-2.356194490192345
348,1491.0157457772689,2290.7374749499,3493,3865,0.7261954261954262,0.6190378186800103,-0.2287664852976936
349,1457.0,4222.5,12,12,1.0,0.6831300510639732,0.0
351,1468.496551724138,3408.0758620689653,145,182,0.6359649122807017,0.8085168457712243,-1.6390000032546015
352,1464.15625,2431.25,32,32,0.9142857142857143,0.7242205959787218,-2.905418222612193
355,1467.672131147541,4745.3442622950815,61,63,0.7530864197530864,0.7264304533934451,-0.8263293211362761
356,1465.5,2178.5,16,16,1.0,0.0,-0.7853981633974483
357,1468.4615384615386,3955.8846153846152,26,30,0.65,0.9284712734677992,-1.9618842432860055
358,1471.532258064516,4841.814516129032,248,275,0.7065527065527065,0.8935408733061608,-2.942580368381823
359,1471.804054054054,4291.7972972972975,148,181,0.6406926406926406,0.9256598502007793,-0.19802502313308445
360,1468.0,4913.5,12,12,1.0,0.6831300510639732,0.0
363,1477.0,3481.181818181818,44,47,0.7857142857142857,0.5250115937953195,-0.2470923685654436
364,1477.7936507936508,3379.063492063492,63,72,0.75,0.9344418528712323,-3.056329583645537
